first	1
clappers	clapper
claptraps	claptrap
clarets	claret
clarifications	clarification
clarified	clarify
clarifies	clarify
clarifying	clarify
clarinets	clarinet
clarities	clarity
claries	clary
clashed	clash
clashes	clash
clashing	clash
clasped	clasp
clasping	clasp
clasps	clasp
classed	class
classes	class
classing	class
classics	classic
classifications	classification
classifieds	classified
classified	classify
classifies	classify
classifying	classify
classmates	classmate
classrooms	classroom
classier	classy
classiest	classy
clattered	clatter
clattering	clatter
clatters	clatter
clauses	clause
claustrophobias	claustrophobia
claves	clave
clavicles	clavicle
clawed	claw
clawing	claw
claws	claw
clays	clay
cleaned	clean
cleaner	clean
cleanest	clean
cleaning	clean
cleans	clean
cleaners	cleaner
cleanlier	cleanly
cleansed	cleanse
cleanses	cleanse
cleansing	cleanse
cleansers	cleanser
clean-ups	clean-up
cleared	clear
clearer	clear
clearest	clear
clearing	clear
clears	clear
clearances	clearance
clear-cutting	clear-cut
cleats	cleat
cleavages	cleavage
cleaved	cleave
cleaves	cleave
cleaving	cleave
cleft	cleave
clove	cleave
cloven	cleave
cleavers	cleaver
clenched	clench
clenches	clench
clenching	clench
clergies	clergy
clergymen	clergyman
clerics	cleric
clerked	clerk
clerking	clerk
clerks	clerk
cleverer	clever
cleverest	clever
cliches	cliche
clichés	cliché
clicked	click
clicking	click
clicks	click
clickers	clicker
clients	client
clienteles	clientele
cliffs	cliff
climates	climate
climaxed	climax
climaxes	climax
climaxing	climax
climbed	climb
climbing	climb
climbs	climb
climbers	climber
clinched	clinch
clinches	clinch
clinching	clinch
clinchers	clincher
clinging	cling
clings	cling
clung	cling
clinics	clinic
clinked	clink
clinking	clink
clinks	clink
clints	clint
clipped	clip
clipping	clip
clips	clip
clipboards	clipboard
clippers	clipper
clippings	clipping
cliques	clique
clitorides	clitoris
clitorises	clitoris
clos	clo
cloaked	cloak
cloaking	cloak
cloaks	cloak
cloakrooms	cloakroom
clobbered	clobber
clobbering	clobber
clobbers	clobber
clocked	clock
clocking	clock
clocks	clock
clockworks	clockwork
clods	clod
clogged	clog
clogging	clog
clogs	clog
cloistered	cloister
cloistering	cloister
cloisters	cloister
cloned	clone
clones	clone
cloning	clone
clopped	clop
clopping	clop
clops	clop
closed	close
closer	close
closes	close
closest	close
closing	close
closeted	closet
closeting	closet
closets	closet
close-ups	close-up
closures	closure
clots	clot
clotted	clot
clotting	clot
cloths	cloth
clad	clothe
clothed	clothe
clothes	clothe
clothing	clothe
clouded	cloud
clouding	cloud
clouds	cloud
cloudier	cloudy
cloudiest	cloudy
clouted	clout
clouting	clout
clouts	clout
cloves	clove
clovers	clover
clowned	clown
clowning	clown
clowns	clown
clubbed	club
clubbing	club
clubs	club
clubhouses	clubhouse
clucked	cluck
clucking	cluck
clucks	cluck
clued	clue
clues	clue
cluing	clue
clumped	clump
clumping	clump
clumps	clump
clumsier	clumsy
clumsiest	clumsy
clunked	clunk
clunking	clunk
clunks	clunk
clustered	cluster
clustering	cluster
clusters	cluster
clutched	clutch
clutches	clutch
clutching	clutch
cluttered	clutter
cluttering	clutter
clutters	clutter
cms	cm
cos	co
coached	coach
coaches	coach
coaching	coach
coachmen	coachman
coachmen.	coachman
coals	coal
coalitions	coalition
coarsely	coarse
coarser	coarse
coarsest	coarse
coasted	coast
coasting	coast
coasts	coast
coasters	coaster
coastguards	coastguard
coastlines	coastline
coated	coat
coating	coat
coats	coat
coaxed	coax
coaxes	coax
coaxing	coax
cobs	cob
cobbled	cobble
cobbles	cobble
cobbling	cobble
cobblers	cobbler
cobras	cobra
cobwebs	cobweb
cocas	coca
coccyges	coccyx
coccyxes	coccyx
cocked	cock
cocking	cock
cocks	cock
cockatoos	cockatoo
cockatoos.	cockatoo
cockers	cocker
cockerels	cockerel
cockles	cockle
cockneys	cockney
cockpits	cockpit
cockroaches	cockroach
cocktails	cocktail
cock-ups	cock-up
cockier	cocky
cockiest	cocky
cocos	coco
cocoas	cocoa
co-conspirators	co-conspirator
coconuts	coconut
cocooned	cocoon
cocooning	cocoon
cocoons	cocoon
cods	cod
coddled	coddle
coddles	coddle
coddling	coddle
coded	code
codes	code
coding	code
codices	codex
coefficients	coefficient
coerced	coerce
coerces	coerce
coercing	coerce
coercions	coercion
coeurs	coeur
coexisted	coexist
coexisting	coexist
coexists	coexist
coexistences	coexistence
coffees	coffee
coffers	coffer
coffins	coffin
cogs	cog
cognacs	cognac
coherenter	coherent
coherentest	coherent
cohesions	cohesion
cohorts	cohort
coiled	coil
coiling	coil
coils	coil
coined	coin
coining	coin
coins	coin
coincided	coincide
coincides	coincide
coinciding	coincide
coincidences	coincidence
coituses	coitus
coked	coke
cokes	coke
coking	coke
cols	col
cols.	col.
colder	cold
coldest	cold
colds	cold
colics	colic
colins	colin
collaborated	collaborate
collaborates	collaborate
collaborating	collaborate
collaborations	collaboration
collaborators	collaborator
collages	collage
collagens	collagen
collapsed	collapse
collapses	collapse
collapsing	collapse
collared	collar
collaring	collar
collars	collar
collarbones	collarbone
collaterals	collateral
colleagues	colleague
collected	collect
collecting	collect
collects	collect
collectibles	collectible
collections	collection
collectives	collective
collectors	collector
colleens	colleen
colleges	college
collided	collide
collides	collide
colliding	collide
colliders	collider
collies	collie
colliers	collier
collisions	collision
colluded	collude
colludes	collude
colluding	collude
collusions	collusion
colognes	cologne
colombians	colombian
cola	colon
colons	colon
colonels	colonel
colonials	colonial
colonists	colonist
colonizations	colonization
colonized	colonize
colonizes	colonize
colonizing	colonize
colonoscopies	colonoscopy
colonies	colony
colored	color
coloring	color
colors	color
colossi	colossus
colossuses	colossus
colostomies	colostomy
coloured	colour
colouring	colour
colours	colour
colts	colt
columbines	columbine
columns	column
columnists	columnist
comae	coma
comas	coma
combed	comb
combing	comb
combs	comb
combated	combat
combating	combat
combats	combat
combatted	combat
combatting	combat
combatants	combatant
combinations	combination
combined	combine
combines	combine
combining	combine
combos	combo
combustibles	combustible
combustions	combustion
came	come
comes	come
coming	come
comebacks	comeback
comedians	comedian
comedies	comedy
comelier	comely
comeliest	comely
come-ons	come-on
comers	comer
comets	comet
comforted	comfort
comforting	comfort
comforts	comfort
comforters	comforter
comfier	comfy
comfiest	comfy
comics	comic
comings	coming
commas	comma
commanded	command
commanding	command
commands	command
commandants	commandant
commandeered	commandeer
commandeering	commandeer
commandeers	commandeer
commanders	commander
commanders-in-chief	commander-in-chief
commandments	commandment
commandoes	commando
commandos	commando
commemorated	commemorate
commemorates	commemorate
commemorating	commemorate
commemorations	commemoration
commenced	commence
commences	commence
commencing	commence
commencements	commencement
commended	commend
commending	commend
commends	commend
commendations	commendation
commented	comment
commenting	comment
comments	comment
commentaries	commentary
commentators	commentator
commerces	commerce
commercials	commercial
commies	commie
commissars	commissar
commissaries	commissary
commissioned	commission
commissioning	commission
commissions	commission
commissioners	commissioner
commits	commit
committed	commit
committing	commit
commitments	commitment
committees	committee
commodes	commode
commodities	commodity
commodores	commodore
commoner	common
commonest	common
commonner	common
commonnest	common
commons	common
commonalities	commonality
commoners	commoner
commonplaces	commonplace
commonwealths	commonwealth
commotions	commotion
communed	commune
communes	commune
communing	commune
communicated	communicate
communicates	communicate
communicating	communicate
communications	communication
communicators	communicator
communions	communion
communiques	communique
communiqués	communiqué
communists	communist
communities	community
commuted	commute
commutes	commute
commuting	commute
commuters	commuter
compacted	compact
compacter	compact
compactest	compact
compacting	compact
compacts	compact
compactors	compactor
companions	companion
companies	company
comparatives	comparative
compared	compare
compares	compare
comparing	compare
comparisons	comparison
compartments	compartment
compassed	compass
compasses	compass
compassing	compass
compatibilities	compatibility
compatibles	compatible
compatriots	compatriot
compelled	compel
compelling	compel
compels	compel
compensated	compensate
compensates	compensate
compensating	compensate
compensations	compensation
competed	compete
competes	compete
competing	compete
competences	competence
competencies	competency
competitions	competition
competitives	competitive
competitors	competitor
compilations	compilation
compiled	compile
compiles	compile
compiling	compile
complained	complain
complaining	complain
complains	complain
complainants	complainant
complaints	complaint
complemented	complement
complementing	complement
complements	complement
completed	complete
completer	complete
completes	complete
completest	complete
completing	complete
completions	completion
complexed	complex
complexes	complex
complexing	complex
complexions	complexion
complexities	complexity
compliances	compliance
complicated	complicate
complicates	complicate
complicating	complicate
complications	complication
complimented	compliment
complimenting	compliment
compliments	compliment
complied	comply
complies	comply
complying	comply
components	component
composed	compose
composes	compose
composing	compose
composers	composer
composited	composite
composites	composite
compositing	composite
compositions	composition
composted	compost
composting	compost
composts	compost
composures	composure
compotes	compote
compounded	compound
compounding	compound
compounds	compound
comprehended	comprehend
comprehending	comprehend
comprehends	comprehend
comprehensions	comprehension
comprehensives	comprehensive
compressed	compress
compresses	compress
compressing	compress
compressions	compression
compressors	compressor
comprised	comprise
comprises	comprise
comprising	comprise
compromised	compromise
compromises	compromise
compromising	compromise
comptrollers	comptroller
compulsions	compulsion
computations	computation
computed	compute
computes	compute
computing	compute
computers	computer
computerized	computerize
computerizes	computerize
computerizing	computerize
comrades	comrade
conned	con
conning	con
cons	con
concealed	conceal
concealing	conceal
conceals	conceal
conceded	concede
concedes	concede
conceding	concede
conceits	conceit
conceived	conceive
conceives	conceive
conceiving	conceive
concentrated	concentrate
concentrates	concentrate
concentrating	concentrate
concentrations	concentration
concepts	concept
conceptions	conception
concerned	concern
concerning	concern
concerns	concern
concerts	concert
concerti	concerto
concertos	concerto
concessions	concession
conches	conch
conchs	conch
concierges	concierge
conclaves	conclave
concluded	conclude
concludes	conclude
concluding	conclude
conclusions	conclusion
concocted	concoct
concocting	concoct
concocts	concoct
concoctions	concoction
concords	concord
concourses	concourse
concreted	concrete
concretes	concrete
concreting	concrete
concubines	concubine
concurred	concur
concurring	concur
concurs	concur
concussed	concuss
concusses	concuss
concussing	concuss
concussions	concussion
condemned	condemn
condemning	condemn
condemns	condemn
condemnations	condemnation
condensations	condensation
condensed	condense
condenses	condense
condensing	condense
condensers	condenser
condescended	condescend
condescending	condescend
condescends	condescend
condiments	condiment
conditioned	condition
conditioning	condition
conditions	condition
conditionals	conditional
conditioners	conditioner
condolences	condolence
condoms	condom
condominiums	condominium
condoned	condone
condones	condone
condoning	condone
condors	condor
conducted	conduct
conducting	conduct
conducts	conduct
conductors	conductor
conduits	conduit
coned	cone
cones	cone
coning	cone
confederacies	confederacy
confederates	confederate
confederations	confederation
conferred	confer
conferring	confer
confers	confer
conferences	conference
confessed	confess
confesses	confess
confessing	confess
confessions	confession
confessionals	confessional
confessors	confessor
confidants	confidant
confidantes	confidante
confided	confide
confides	confide
confiding	confide
confidences	confidence
confidentialities	confidentiality
configurations	configuration
confined	confine
confines	confine
confining	confine
confinements	confinement
confirmed	confirm
confirming	confirm
confirms	confirm
confirmations	confirmation
confiscated	confiscate
confiscates	confiscate
confiscating	confiscate
conflicted	conflict
conflicting	conflict
conflicts	conflict
conformed	conform
conforming	conform
conforms	conform
conformities	conformity
confounded	confound
confounding	confound
confounds	confound
confronted	confront
confronting	confront
confronts	confront
confrontations	confrontation
confused	confuse
confuses	confuse
confusing	confuse
confusions	confusion
congested	congest
congesting	congest
congests	congest
congestions	congestion
conglomerates	conglomerate
congratulated	congratulate
congratulates	congratulate
congratulating	congratulate
congratulations	congratulation
congregated	congregate
congregates	congregate
congregating	congregate
congregations	congregation
congresses	congress
congressmen	congressman
congresswomen	congresswoman
conjectured	conjecture
conjectures	conjecture
conjecturing	conjecture
conjoined	conjoin
conjoining	conjoin
conjoins	conjoin
conjunctions	conjunction
conjured	conjure
conjures	conjure
conjuring	conjure
conked	conk
conking	conk
conks	conk
conmen	conman
conns	conn
connected	connect
connecting	connect
connects	connect
connections	connection
connectors	connector
connived	connive
connives	connive
conniving	connive
connoisseurs	connoisseur
conquered	conquer
conquering	conquer
conquers	conquer
conquerors	conqueror
conquests	conquest
conquistadores	conquistador
conquistadors	conquistador
consciences	conscience
consciousnesses	consciousness
conscripted	conscript
conscripting	conscript
conscripts	conscript
consecrated	consecrate
consecrates	consecrate
consecrating	consecrate
consensuses	consensus
consented	consent
consenting	consent
consents	consent
consequences	consequence
conservations	conservation
conservatives	conservative
conservatories	conservatory
conserved	conserve
conserves	conserve
conserving	conserve
considered	consider
considering	consider
considers	consider
considerations	consideration
consigned	consign
consigning	consign
consigns	consign
consignments	consignment
consisted	consist
consisting	consist
consists	consist
consistencies	consistency
consolations	consolation
consoled	console
consoles	console
consoling	console
consolidated	consolidate
consolidates	consolidate
consolidating	consolidate
consonants	consonant
consorted	consort
consorting	consort
consorts	consort
consortia	consortium
consortiums	consortium
conspiracies	conspiracy
conspirators	conspirator
conspired	conspire
conspires	conspire
conspiring	conspire
constables	constable
constabularies	constabulary
constancies	constancy
constants	constant
constellations	constellation
constipated	constipate
constipates	constipate
constipating	constipate
constituencies	constituency
constituents	constituent
constituted	constitute
constitutes	constitute
constituting	constitute
constitutions	constitution
constitutionals	constitutional
constrained	constrain
constraining	constrain
constrains	constrain
constraints	constraint
constrictors	constrictor
constructed	construct
constructing	construct
constructs	construct
constructions	construction
construed	construe
construes	construe
construing	construe
consuls	consul
consulates	consulate
consulted	consult
consulting	consult
consults	consult
consultants	consultant
consultations	consultation
consumed	consume
consumes	consume
consuming	consume
consumers	consumer
consumerisms	consumerism
consummated	consummate
consummates	consummate
consummating	consummate
consummations	consummation
consumptions	consumption
contacted	contact
contacting	contact
contacts	contact
contagions	contagion
contained	contain
containing	contain
contains	contain
containers	container
containments	containment
contaminated	contaminate
contaminates	contaminate
contaminating	contaminate
contaminations	contamination
contemplated	contemplate
contemplates	contemplate
contemplating	contemplate
contemplations	contemplation
contemporaries	contemporary
contempts	contempt
contended	contend
contending	contend
contends	contend
contenders	contender
contented	content
contenting	content
contents	content
contentions	contention
contested	contest
contesting	contest
contests	contest
contestants	contestant
contexts	context
continents	continent
continentals	continental
contingencies	contingency
contingents	contingent
continuances	continuance
continuations	continuation
continued	continue
continues	continue
continuing	continue
continuities	continuity
continua	continuum
continuums	continuum
contortionists	contortionist
contoured	contour
contouring	contour
contours	contour
contras	contra
contraceptions	contraception
contraceptives	contraceptive
contracted	contract
contracting	contract
contracts	contract
contractions	contraction
contractors	contractor
contradicted	contradict
contradicting	contradict
contradicts	contradict
contradictions	contradiction
contradictories	contradictory
contraptions	contraption
contraries	contrary
contrasted	contrast
contrasting	contrast
contrasts	contrast
contributed	contribute
contributes	contribute
contributing	contribute
contributions	contribution
contributors	contributor
contrived	contrive
contrives	contrive
contriving	contrive
controled	control
controling	control
controlled	control
controlling	control
controls	control
controllers	controller
controversies	controversy
contusions	contusion
conundrums	conundrum
convalescents	convalescent
convened	convene
convenes	convene
convening	convene
convenienced	convenience
conveniences	convenience
conveniencing	convenience
convents	convent
conventions	convention
converged	converge
converges	converge
converging	converge
convergences	convergence
conversations	conversation
conversationalists	conversationalist
conversed	converse
converses	converse
conversing	converse
conversions	conversion
converted	convert
converting	convert
converts	convert
converters	converter
convertibles	convertible
conveyed	convey
conveying	convey
conveys	convey
conveyances	conveyance
conveyors	conveyor
convicted	convict
convicting	convict
convicts	convict
convictions	conviction
convinced	convince
convinces	convince
convincing	convince
convoluted	convolute
convolutes	convolute
convoluting	convolute
convoys	convoy
convulsions	convulsion
cooed	coo
cooing	coo
coos	coo
cooked	cook
cooking	cook
cooks	cook
cookbooks	cookbook
cookers	cooker
cookeries	cookery
cookies	cookie
cooled	cool
cooler	cool
coolest	cool
cooling	cool
cools	cool
coolants	coolant
coolers	cooler
coolies	coolie
coombs	coomb
coons	coon
cooped	coop
cooping	coop
coops	coop
co-ops	co-op
cooperated	cooperate
cooperates	cooperate
cooperating	cooperate
co-operated	co-operate
co-operates	co-operate
co-operating	co-operate
cooperations	cooperation
co-operations	co-operation
cooperatives	cooperative
co-operatives	co-operative
coordinated	coordinate
coordinates	coordinate
coordinating	coordinate
co-ordinated	co-ordinate
co-ordinates	co-ordinate
co-ordinating	co-ordinate
coordinations	coordination
coordinators	coordinator
coots	coot
copped	cop
copping	cop
cops	cop
coped	cope
copes	cope
coping	cope
copiers	copier
co-pilots	co-pilot
cop-outs	cop-out
coppers	copper
copulated	copulate
copulates	copulate
copulating	copulate
copulations	copulation
copied	copy
copies	copy
copying	copy
copycats	copycat
copyrighted	copyright
copyrighting	copyright
copyrights	copyright
cors	cor
corals	coral
corded	cord
cording	cord
cords	cord
cordials	cordial
cordoned	cordon
cordoning	cordon
cordons	cordon
corduroys	corduroy
cored	core
cores	core
coring	core
corked	cork
corking	cork
corks	cork
corkscrews	corkscrew
corned	corn
corning	corn
corns	corn
corneae	cornea
corneas	cornea
cornered	corner
cornering	corner
corners	corner
cornerstones	cornerstone
cornets	cornet
cornea	corneum
cornfields	cornfield
cornflakes	cornflake
cornucopias	cornucopia
cornier	corny
corniest	corny
corollas	corolla
coronae	corona
coronas	corona
coronaries	coronary
coronations	coronation
coroners	coroner
corps	corp
corporals	corporal
corporations	corporation
corpses	corpse
corpora	corpus
corpuses	corpus
corraled	corral
corraling	corral
corralled	corral
corralling	corral
corrals	corral
corrected	correct
correcting	correct
corrects	correct
corrections	correction
correctives	corrective
correlations	correlation
corresponded	correspond
corresponding	correspond
corresponds	correspond
correspondences	correspondence
correspondents	correspondent
corridors	corridor
corries	corrie
corroborated	corroborate
corroborates	corroborate
corroborating	corroborate
corroborations	corroboration
corroded	corrode
corrodes	corrode
corroding	corrode
corrosions	corrosion
corrosives	corrosive
corrupted	corrupt
corrupting	corrupt
corrupts	corrupt
corruptions	corruption
corsages	corsage
corseted	corset
corseting	corset
corsets	corset
cortexes	cortex
cortices	cortex
cortisones	cortisone
cosmetics	cosmetic
cosmologies	cosmology
cosmonauts	cosmonaut
cosmopolitans	cosmopolitan
cosmoses	cosmos
costed	cost
costing	cost
costs	cost
costae	costa
co-starred	co-star
co-starring	co-star
co-stars	co-star
costlier	costly
costliest	costly
costumed	costume
costumes	costume
costuming	costume
cosier	cosy
cosies	cosy
cosiest	cosy
cots	cot
cottas	cotta
cottages	cottage
cottoned	cotton
cottoning	cotton
cottons	cotton
couched	couch
couches	couch
couching	couch
cougars	cougar
coughed	cough
coughing	cough
coughs	cough
councils	council
councillors	councillor
councilors	councilor
councilwomen	councilwoman
counseled	counsel
counseling	counsel
counselled	counsel
counselling	counsel
counsels	counsel
counsellors	counsellor
counselors	counselor
counted	count
counting	count
counts	count
countdowns	countdown
countenanced	countenance
countenances	countenance
countenancing	countenance
countered	counter
countering	counter
counters	counter
counteracted	counteract
counteracting	counteract
counteracts	counteract
counterattacked	counterattack
counterattacking	counterattack
counterattacks	counterattack
counter-attacked	counter-attack
counter-attacking	counter-attack
counter-attacks	counter-attack
counterfeited	counterfeit
counterfeiting	counterfeit
counterfeits	counterfeit
counterfeiters	counterfeiter
countermeasures	countermeasure
counterparts	counterpart
counterpoints	counterpoint
countesses	countess
countries	country
countrymen	countryman
counties	county
coups	coup
coupes	coupe
coupled	couple
couples	couple
coupling	couple
couplets	couplet
coupons	coupon
courages	courage
couriers	courier
coursed	course
courses	course
coursing	course
courted	court
courting	court
courts	court
courtesans	courtesan
courtesies	courtesy
courthouses	courthouse
courtiers	courtier
court-martialed	court-martial
court-martialing	court-martial
court-martialled	court-martial
court-martialling	court-martial
court-martials	court-martial
courts-martial	court-martial
courtrooms	courtroom
courtships	courtship
courtyards	courtyard
cousins	cousin
coves	cove
covens	coven
covenanted	covenant
covenanting	covenant
covenants	covenant
covered	cover
covering	cover
covers	cover
coverages	coverage
coverts	covert
cover-ups	cover-up
coveted	covet
coveting	covet
covets	covet
cowed	cow
cowing	cow
cows	cow
cowards	coward
cowboys	cowboy
cowered	cower
cowering	cower
cowers	cower
cowls	cowl
coworkers	coworker
co-workers	co-worker
coxs	cox
coyer	coy
coyest	coy
coyotes	coyote
cozier	cozy
cps	cp
cpds	cpd
cpus	cpu
crabbed	crab
crabbing	crab
crabs	crab
cracked	crack
cracking	crack
cracks	crack
crackdowns	crackdown
crackers	cracker
crackled	crackle
crackles	crackle
crackling	crackle
crackpots	crackpot
cradled	cradle
cradles	cradle
cradling	cradle
crafted	craft
crafting	craft
crafts	craft
craftsmen	craftsman
craftsmanships	craftsmanship
craftier	crafty
craftiest	crafty
crammed	cram
cramming	cram
crams	cram
cramped	cramp
cramping	cramp
cramps	cramp
cranberries	cranberry
craned	crane
cranes	crane
craning	crane
crania	cranium
craniums	cranium
cranked	crank
cranking	crank
cranks	crank
crankier	cranky
crankiest	cranky
crannies	cranny
crapped	crap
crapping	crap
craps	crap
crappier	crappy
crappiest	crappy
crashed	crash
crashes	crash
crashing	crash
crash-landed	crash-land
crash-landing	crash-land
crash-lands	crash-land
crasser	crass
crassest	crass
crated	crate
crates	crate
crating	crate
cratered	crater
cratering	crater
craters	crater
cravats	cravat
craved	crave
craves	crave
craving	crave
cravings	craving
craws	craw
crawfishes	crawfish
crawled	crawl
crawling	crawl
crawls	crawl
crawlers	crawler
crayfishes	crayfish
crayoned	crayon
crayoning	crayon
crayons	crayon
crazed	craze
crazes	craze
crazing	craze
crazier	crazy
crazies	crazy
craziest	crazy
creaked	creak
creaking	creak
creaks	creak
creakier	creaky
creakiest	creaky
creamed	cream
creamer	cream
creamest	cream
creaming	cream
creams	cream
creamier	creamy
creamiest	creamy
creased	crease
creases	crease
creasing	crease
created	create
creates	create
creating	create
creations	creation
creatives	creative
creators	creator
creatures	creature
credentials	credential
credibilities	credibility
credited	credit
crediting	credit
credits	credit
creditors	creditor
credos	credo
creeds	creed
creeks	creek
creels	creel
creeping	creep
creeps	creep
crept	creep
creepers	creeper
creepier	creepy
creepiest	creepy
cremated	cremate
cremates	cremate
cremating	cremate
cremations	cremation
crematoria	crematorium
crematoriums	crematorium
creoles	creole
crescendi	crescendo
crescendoes	crescendo
crescendos	crescendo
crescents	crescent
crested	crest
cresting	crest
crests	crest
cretins	cretin
crevices	crevice
crewed	crew
crewing	crew
crews	crew
crewmen	crewman
cribbed	crib
cribbing	crib
cribs	crib
cricked	crick
cricking	crick
cricks	crick
crickets	cricket
cricketers	cricketer
criers	crier
crimes	crime
criminals	criminal
criminologies	criminology
crimped	crimp
crimping	crimp
crimps	crimp
crimsoner	crimson
crimsonest	crimson
crimsons	crimson
cringed	cringe
cringes	cringe
cringing	cringe
crippled	cripple
cripples	cripple
crippling	cripple
crises	crisis
crisped	crisp
crisper	crisp
crispest	crisp
crisping	crisp
crisps	crisp
crispier	crispy
crispiest	crispy
crisscrossed	crisscross
crisscrosses	crisscross
crisscrossing	crisscross
criteria	criterion
criterions	criterion
critics	critic
criticised	criticise
criticises	criticise
criticising	criticise
criticisms	criticism
criticized	criticize
criticizes	criticize
criticizing	criticize
critiqued	critique
critiques	critique
critiquing	critique
critters	critter
croaked	croak
croaking	croak
croaks	croak
crocheted	crochet
crocheting	crochet
crochets	crochet
crocks	crock
crocodiles	crocodile
crofts	croft
croissants	croissant
crones	crone
cronies	crony
crooked	crook
crooking	crook
crooks	crook
crooned	croon
crooning	croon
croons	croon
crooners	crooner
cropped	crop
cropping	crop
crops	crop
croquets	croquet
croquettes	croquette
crossed	cross
crosser	cross
crosses	cross
crossest	cross
crossing	cross
crossbows	crossbow
cross-checked	cross-check
cross-checking	cross-check
cross-checks	cross-check
cross-dressed	cross-dress
cross-dresses	cross-dress
cross-dressing	cross-dress
cross-examinations	cross-examination
cross-examined	cross-examine
cross-examines	cross-examine
cross-examining	cross-examine
crossfires	crossfire
crossings	crossing
crossovers	crossover
cross-referenced	cross-reference
cross-references	cross-reference
cross-referencing	cross-reference
crossroads	crossroad
cross-sections	cross-section
crosswords	crossword
crotches	crotch
crouched	crouch
crouches	crouch
crouching	crouch
croupiers	croupier
croutons	crouton
crew	crow
crowed	crow
crowing	crow
crows	crow
crowbars	crowbar
crowded	crowd
crowding	crowd
crowds	crowd
crowned	crown
crowning	crown
crowns	crown
croziers	crozier
crucibles	crucible
crucifixes	crucifix
crucifixions	crucifixion
crucified	crucify
crucifies	crucify
crucifying	crucify
cruder	crude
crudes	crude
crudest	crude
crueler	cruel
cruelest	cruel
crueller	cruel
cruellest	cruel
cruelties	cruelty
cruised	cruise
cruises	cruise
cruising	cruise
cruisers	cruiser
crumbs	crumb
crumbled	crumble
crumbles	crumble
crumbling	crumble
crummier	crummy
crummiest	crummy
crumpets	crumpet
crumpled	crumple
crumples	crumple
crumpling	crumple
crunched	crunch
crunches	crunch
crunching	crunch
crunchier	crunchy
crunchiest	crunchy
crusaded	crusade
crusades	crusade
crusading	crusade
crusaders	crusader
crushed	crush
crushes	crush
crushing	crush
crushers	crusher
crusted	crust
crusting	crust
crusts	crust
crustaceans	crustacean
crustier	crusty
crustiest	crusty
crutches	crutch
cruces	crux
cruxes	crux
cried	cry
cries	cry
crying	cry
cry-babies	cry-baby
crypts	crypt
crystals	crystal
crystallized	crystallize
crystallizes	crystallize
crystallizing	crystallize
cubs	cub
cubans	cuban
cubed	cube
cubes	cube
cubing	cube
cubicles	cubicle
cuckolded	cuckold
cuckolding	cuckold
cuckolds	cuckold
cuckoos	cuckoo
cucumbers	cucumber
cuddled	cuddle
cuddles	cuddle
cuddling	cuddle
cuddlier	cuddly
cuddliest	cuddly
cued	cue
cueing	cue
cues	cue
cuing	cue
cuffed	cuff
cuffing	cuff
cuffs	cuff
cufflinks	cufflink
cuis	cui
cuisines	cuisine
cul-de-sacs	cul-de-sac
culs-de-sac	cul-de-sac
culled	cull
culling	cull
culls	cull
culminated	culminate
culminates	culminate
culminating	culminate
culminations	culmination
culpae	culpa
culprits	culprit
cults	cult
cultivated	cultivate
cultivates	cultivate
cultivating	cultivate
cultivations	cultivation
cultured	culture
cultures	culture
culturing	culture
cumins	cumin
cunts	cunt
cupped	cup
cupping	cup
cups	cup
cupboards	cupboard
cupcakes	cupcake
cupids	cupid
cuppas	cuppa
curs	cur
curated	curate
curates	curate
curating	curate
curators	curator
curbed	curb
curbing	curb
curbs	curb
curds	curd
cured	cure
cures	cure
curing	cure
curfews	curfew
curiae	curia
curies	curie
curiosities	curiosity
curled	curl
curling	curl
curls	curl
curlers	curler
curlier	curly
curliest	curly
currencies	currency
currents	current
curricula	curriculum
curriculums	curriculum
curried	curry
currying	curry
cursed	curse
curses	curse
cursing	curse
curst	curse
curter	curt
curtest	curt
curtained	curtain
curtaining	curtain
curtains	curtain
curtsied	curtsy
curtsies	curtsy
curtsying	curtsy
curvatures	curvature
curved	curve
curves	curve
curving	curve
curvier	curvy
curviest	curvy
cushioned	cushion
cushioning	cushion
cushions	cushion
cushier	cushy
cushiest	cushy
cusps	cusp
cussed	cuss
cusses	cuss
cussing	cuss
custards	custard
custodians	custodian
custodies	custody
customs	custom
customers	customer
customized	customize
customizes	customize
customizing	customize
cuts	cut
cutting	cut
cutbacks	cutback
cuter	cute
cutest	cute
cutlasses	cutlass
cutlets	cutlet
cutoffs	cutoff
cut-offs	cut-off
cutouts	cutout
cutters	cutter
cuttings	cutting
cuttlefishes	cuttlefish
cvs	cv
cv's	cv
cyanides	cyanide
cycled	cycle
cycles	cycle
cycling	cycle
cyclists	cyclist
cyclones	cyclone
cylinders	cylinder
cymbals	cymbal
cynics	cynic
cynicisms	cynicism
cyphers	cypher
cypresses	cypress
cysts	cyst
czars	czar
czechs	czech
ds	d
dabbed	dab
dabbing	dab
dabs	dab
dabbled	dabble
dabbles	dabble
dabbling	dabble
dachshunds	dachshund
dads	dad
daddies	daddy
dadoed	dado
dadoes	dado
dadoing	dado
dados	dado
daemons	daemon
daffodils	daffodil
dafter	daft
daftest	daft
daggers	dagger
dagos	dago
dahs	dah
dahlias	dahlia
dailies	daily
daintier	dainty
daintiest	dainty
daiquiris	daiquiri
dairies	dairy
daises	dais
daisies	daisy
dals	dal
dales	dale
dalliances	dalliance
dallied	dally
dallies	dally
dallying	dally
dalmatians	dalmatian
daltons	dalton
dammed	dam
damming	dam
dams	dam
